construct_a,construct_b,label_a,label_b,family_a,family_b,classified_county_dates_a,classified_county_dates_b,shared_county_dates,jaccard,structurally_nested,interpretation
REL_TX_P85_D2_W15,HYB_TX_P85_D3_A80_W15,TX-P85-D2,TX-P85-D3+A80,relative,hybrid,161004,98708,98708,0.6131,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D2_W15,HYB_TX_P85_D3_A90_W15,TX-P85-D2,TX-P85-D3+A90,relative,hybrid,161004,68046,68046,0.4226,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D2_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D2,TX-P85-D5+A80,relative,hybrid,161004,62370,62370,0.3874,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D2_W15,HYB_TX_P85_D5_A90_W15,TX-P85-D2,TX-P85-D5+A90,relative,hybrid,161004,47507,47507,0.2951,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D2_W15,HYB_TX_P90_D2_A80_W15,TX-P85-D2,TX-P90-D2+A80,relative,hybrid,161004,87949,87949,0.5463,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D2_W15,HYB_TX_P90_D2_A90_W15,TX-P85-D2,TX-P90-D2+A90,relative,hybrid,161004,57954,57954,0.36,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D2_W15,HYB_TX_P90_D3_A80_W15,TX-P85-D2,TX-P90-D3+A80,relative,hybrid,161004,66173,66173,0.411,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D2_W15,HYB_TX_P90_D3_A90_W15,TX-P85-D2,TX-P90-D3+A90,relative,hybrid,161004,46448,46448,0.2885,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D2_W15,HYB_TX_P90_D5_A80_W15,TX-P85-D2,TX-P90-D5+A80,relative,hybrid,161004,38549,38549,0.2394,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D2_W15,HYB_TX_P90_D5_A90_W15,TX-P85-D2,TX-P90-D5+A90,relative,hybrid,161004,29939,29939,0.186,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D2_W15,ABS_TX_A80_D2,TX-P85-D2,TX->80-D2,relative,absolute,161004,528693,125586,0.2226,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D2_W15,ABS_TX_A90_D2,TX-P85-D2,TX->90-D2,relative,absolute,161004,280631,81955,0.2279,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D2_W15,ABS_TX_A80_D3,TX-P85-D2,TX->80-D3,relative,absolute,161004,508219,117042,0.212,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D2_W15,ABS_TX_A90_D3,TX-P85-D2,TX->90-D3,relative,absolute,161004,267781,77079,0.2192,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D2_W15,ABS_TX_A80_D5,TX-P85-D2,TX->80-D5,relative,absolute,161004,473437,103168,0.1942,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D2_W15,ABS_TX_A90_D5,TX-P85-D2,TX->90-D5,relative,absolute,161004,246143,70905,0.2109,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,REL_TX_P85_D5_W15,TX-P85-D3,TX-P85-D5,relative,relative,124812,74264,74264,0.595,True,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,REL_TX_P90_D2_W15,TX-P85-D3,TX-P90-D2,relative,relative,124812,108359,92477,0.6573,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,REL_TX_P90_D3_W15,TX-P85-D3,TX-P90-D3,relative,relative,124812,80755,80755,0.647,True,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,REL_TX_P90_D5_W15,TX-P85-D3,TX-P90-D5,relative,relative,124812,45071,45071,0.3611,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,HYB_TX_P80_D2_A80_W15,TX-P85-D3,TX-P80-D2+A80,relative,hybrid,124812,160847,101398,0.5503,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,HYB_TX_P80_D2_A90_W15,TX-P85-D3,TX-P80-D2+A90,relative,hybrid,124812,103697,69868,0.4404,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,HYB_TX_P80_D3_A80_W15,TX-P85-D3,TX-P80-D3+A80,relative,hybrid,124812,130885,98708,0.6288,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,HYB_TX_P80_D3_A90_W15,TX-P85-D3,TX-P80-D3+A90,relative,hybrid,124812,88741,68050,0.4677,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,HYB_TX_P80_D5_A80_W15,TX-P85-D3,TX-P80-D5+A80,relative,hybrid,124812,87258,72201,0.5162,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,HYB_TX_P80_D5_A90_W15,TX-P85-D3,TX-P80-D5+A90,relative,hybrid,124812,64975,54201,0.3998,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,HYB_TX_P85_D2_A80_W15,TX-P85-D3,TX-P85-D2+A80,relative,hybrid,124812,125734,101398,0.6798,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,HYB_TX_P85_D2_A90_W15,TX-P85-D3,TX-P85-D2+A90,relative,hybrid,124812,81954,69868,0.5104,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,HYB_TX_P85_D3_A80_W15,TX-P85-D3,TX-P85-D3+A80,relative,hybrid,124812,98708,98708,0.7909,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,HYB_TX_P85_D3_A90_W15,TX-P85-D3,TX-P85-D3+A90,relative,hybrid,124812,68046,68046,0.5452,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D3,TX-P85-D5+A80,relative,hybrid,124812,62370,62370,0.4997,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,HYB_TX_P85_D5_A90_W15,TX-P85-D3,TX-P85-D5+A90,relative,hybrid,124812,47507,47507,0.3806,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,HYB_TX_P90_D2_A80_W15,TX-P85-D3,TX-P90-D2+A80,relative,hybrid,124812,87949,76729,0.5641,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,HYB_TX_P90_D2_A90_W15,TX-P85-D3,TX-P90-D2+A90,relative,hybrid,124812,57954,52906,0.4074,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P85-D3,TX-P90-D3+A80,relative,hybrid,124812,66173,66173,0.5302,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,HYB_TX_P90_D3_A90_W15,TX-P85-D3,TX-P90-D3+A90,relative,hybrid,124812,46448,46448,0.3721,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,HYB_TX_P90_D5_A80_W15,TX-P85-D3,TX-P90-D5+A80,relative,hybrid,124812,38549,38549,0.3089,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,HYB_TX_P90_D5_A90_W15,TX-P85-D3,TX-P90-D5+A90,relative,hybrid,124812,29939,29939,0.2399,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,ABS_TX_A80_D2,TX-P85-D3,TX->80-D2,relative,absolute,124812,528693,101278,0.1834,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,ABS_TX_A90_D2,TX-P85-D3,TX->90-D2,relative,absolute,124812,280631,69868,0.2082,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,ABS_TX_A80_D3,TX-P85-D3,TX->80-D3,relative,absolute,124812,508219,98618,0.1845,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,ABS_TX_A90_D3,TX-P85-D3,TX->90-D3,relative,absolute,124812,267781,68050,0.2097,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,ABS_TX_A80_D5,TX-P85-D3,TX->80-D5,relative,absolute,124812,473437,88002,0.1725,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D3_W15,ABS_TX_A90_D5,TX-P85-D3,TX->90-D5,relative,absolute,124812,246143,63045,0.2048,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,REL_TX_P90_D2_W15,TX-P85-D5,TX-P90-D2,relative,relative,74264,108359,59401,0.4821,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,REL_TX_P90_D3_W15,TX-P85-D5,TX-P90-D3,relative,relative,74264,80755,56465,0.5729,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,REL_TX_P90_D5_W15,TX-P85-D5,TX-P90-D5,relative,relative,74264,45071,45071,0.6069,True,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,HYB_TX_P80_D2_A80_W15,TX-P85-D5,TX-P80-D2+A80,relative,hybrid,74264,160847,64880,0.3811,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,HYB_TX_P80_D2_A90_W15,TX-P85-D5,TX-P80-D2+A90,relative,hybrid,74264,103697,49439,0.3847,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,HYB_TX_P80_D3_A80_W15,TX-P85-D5,TX-P80-D3+A80,relative,hybrid,74264,130885,64068,0.4541,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,HYB_TX_P80_D3_A90_W15,TX-P85-D5,TX-P80-D3+A90,relative,hybrid,74264,88741,48719,0.4263,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,HYB_TX_P80_D5_A80_W15,TX-P85-D5,TX-P80-D5+A80,relative,hybrid,74264,87258,62374,0.6291,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P85-D5,TX-P80-D5+A90,relative,hybrid,74264,64975,47519,0.5181,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,HYB_TX_P85_D2_A80_W15,TX-P85-D5,TX-P85-D2+A80,relative,hybrid,74264,125734,64880,0.4802,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,HYB_TX_P85_D2_A90_W15,TX-P85-D5,TX-P85-D2+A90,relative,hybrid,74264,81954,49439,0.463,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,HYB_TX_P85_D3_A80_W15,TX-P85-D5,TX-P85-D3+A80,relative,hybrid,74264,98708,64068,0.5883,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,HYB_TX_P85_D3_A90_W15,TX-P85-D5,TX-P85-D3+A90,relative,hybrid,74264,68046,48719,0.5206,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,TX-P85-D5+A80,relative,hybrid,74264,62370,62370,0.8398,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,HYB_TX_P85_D5_A90_W15,TX-P85-D5,TX-P85-D5+A90,relative,hybrid,74264,47507,47507,0.6397,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,HYB_TX_P90_D2_A80_W15,TX-P85-D5,TX-P90-D2+A80,relative,hybrid,74264,87949,52343,0.4764,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,HYB_TX_P90_D2_A90_W15,TX-P85-D5,TX-P90-D2+A90,relative,hybrid,74264,57954,39925,0.4326,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,HYB_TX_P90_D3_A80_W15,TX-P85-D5,TX-P90-D3+A80,relative,hybrid,74264,66173,49157,0.5385,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,HYB_TX_P90_D3_A90_W15,TX-P85-D5,TX-P90-D3+A90,relative,hybrid,74264,46448,37611,0.4526,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,HYB_TX_P90_D5_A80_W15,TX-P85-D5,TX-P90-D5+A80,relative,hybrid,74264,38549,38549,0.5191,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,HYB_TX_P90_D5_A90_W15,TX-P85-D5,TX-P90-D5+A90,relative,hybrid,74264,29939,29939,0.4031,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,ABS_TX_A80_D2,TX-P85-D5,TX->80-D2,relative,absolute,74264,528693,64818,0.1204,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,ABS_TX_A90_D2,TX-P85-D5,TX->90-D2,relative,absolute,74264,280631,49439,0.1619,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,ABS_TX_A80_D3,TX-P85-D5,TX->80-D3,relative,absolute,74264,508219,64014,0.1235,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,ABS_TX_A90_D3,TX-P85-D5,TX->90-D3,relative,absolute,74264,267781,48719,0.1661,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,ABS_TX_A80_D5,TX-P85-D5,TX->80-D5,relative,absolute,74264,473437,62339,0.1284,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P85_D5_W15,ABS_TX_A90_D5,TX-P85-D5,TX->90-D5,relative,absolute,74264,246143,47519,0.1741,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,REL_TX_P90_D3_W15,TX-P90-D2,TX-P90-D3,relative,relative,108359,80755,80755,0.7453,True,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,REL_TX_P90_D5_W15,TX-P90-D2,TX-P90-D5,relative,relative,108359,45071,45071,0.4159,True,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,HYB_TX_P80_D2_A80_W15,TX-P90-D2,TX-P80-D2+A80,relative,hybrid,108359,160847,87949,0.4852,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,HYB_TX_P80_D2_A90_W15,TX-P90-D2,TX-P80-D2+A90,relative,hybrid,108359,103697,57957,0.3761,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,HYB_TX_P80_D3_A80_W15,TX-P90-D2,TX-P80-D3+A80,relative,hybrid,108359,130885,77525,0.4794,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,HYB_TX_P80_D3_A90_W15,TX-P90-D2,TX-P80-D3+A90,relative,hybrid,108359,88741,52878,0.3666,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,HYB_TX_P80_D5_A80_W15,TX-P90-D2,TX-P80-D5+A80,relative,hybrid,108359,87258,56943,0.4106,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,HYB_TX_P80_D5_A90_W15,TX-P90-D2,TX-P80-D5+A90,relative,hybrid,108359,64975,42620,0.3261,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,HYB_TX_P85_D2_A80_W15,TX-P90-D2,TX-P85-D2+A80,relative,hybrid,108359,125734,87949,0.6018,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,HYB_TX_P85_D2_A90_W15,TX-P90-D2,TX-P85-D2+A90,relative,hybrid,108359,81954,57957,0.4379,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,HYB_TX_P85_D3_A80_W15,TX-P90-D2,TX-P85-D3+A80,relative,hybrid,108359,98708,74131,0.5576,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,HYB_TX_P85_D3_A90_W15,TX-P90-D2,TX-P85-D3+A90,relative,hybrid,108359,68046,51164,0.4085,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,HYB_TX_P85_D5_A80_W15,TX-P90-D2,TX-P85-D5+A80,relative,hybrid,108359,62370,49867,0.4126,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,HYB_TX_P85_D5_A90_W15,TX-P90-D2,TX-P85-D5+A90,relative,hybrid,108359,47507,38076,0.3233,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,HYB_TX_P90_D2_A80_W15,TX-P90-D2,TX-P90-D2+A80,relative,hybrid,108359,87949,87949,0.8116,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,HYB_TX_P90_D2_A90_W15,TX-P90-D2,TX-P90-D2+A90,relative,hybrid,108359,57954,57954,0.5348,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D2,TX-P90-D3+A80,relative,hybrid,108359,66173,66173,0.6107,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,HYB_TX_P90_D3_A90_W15,TX-P90-D2,TX-P90-D3+A90,relative,hybrid,108359,46448,46448,0.4286,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,HYB_TX_P90_D5_A80_W15,TX-P90-D2,TX-P90-D5+A80,relative,hybrid,108359,38549,38549,0.3558,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,HYB_TX_P90_D5_A90_W15,TX-P90-D2,TX-P90-D5+A90,relative,hybrid,108359,29939,29939,0.2763,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,ABS_TX_A80_D2,TX-P90-D2,TX->80-D2,relative,absolute,108359,528693,87839,0.1599,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,ABS_TX_A90_D2,TX-P90-D2,TX->90-D2,relative,absolute,108359,280631,57957,0.1751,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,ABS_TX_A80_D3,TX-P90-D2,TX->80-D3,relative,absolute,108359,508219,81567,0.1525,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,ABS_TX_A90_D3,TX-P90-D2,TX->90-D3,relative,absolute,108359,267781,54310,0.1688,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,ABS_TX_A80_D5,TX-P90-D2,TX->80-D5,relative,absolute,108359,473437,71583,0.1403,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D2_W15,ABS_TX_A90_D5,TX-P90-D2,TX->90-D5,relative,absolute,108359,246143,50046,0.1644,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,REL_TX_P90_D5_W15,TX-P90-D3,TX-P90-D5,relative,relative,80755,45071,45071,0.5581,True,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,HYB_TX_P80_D2_A80_W15,TX-P90-D3,TX-P80-D2+A80,relative,hybrid,80755,160847,67761,0.3898,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,HYB_TX_P80_D2_A90_W15,TX-P90-D3,TX-P80-D2+A90,relative,hybrid,80755,103697,47582,0.3476,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,HYB_TX_P80_D3_A80_W15,TX-P90-D3,TX-P80-D3+A80,relative,hybrid,80755,130885,66173,0.4549,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,HYB_TX_P80_D3_A90_W15,TX-P90-D3,TX-P80-D3+A90,relative,hybrid,80755,88741,46450,0.3775,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,HYB_TX_P80_D5_A80_W15,TX-P90-D3,TX-P80-D5+A80,relative,hybrid,80755,87258,52219,0.451,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,HYB_TX_P80_D5_A90_W15,TX-P90-D3,TX-P80-D5+A90,relative,hybrid,80755,64975,39500,0.3718,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,HYB_TX_P85_D2_A80_W15,TX-P90-D3,TX-P85-D2+A80,relative,hybrid,80755,125734,67761,0.4884,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,HYB_TX_P85_D2_A90_W15,TX-P90-D3,TX-P85-D2+A90,relative,hybrid,80755,81954,47582,0.4133,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
